Customer_ID,Name,Email,Phone,Age,Gender,Income,Customer_Segment
45899,Laura Butler,Francisco97@gmail.com,2968913107,25,Male,Medium,Regular
99025,Christine Turner,Joshua51@gmail.com,5737909446,30,Male,High,Regular
18515,Jennifer Salinas,Rachel55@gmail.com,4737797508,67,Male,High,Regular
75652,Marissa Nguyen,Jon26@gmail.com,6178669215,19,Female,Low,Regular
17165,David Williams,Christopher90@gmail.com,7422837936,63,Male,Medium,Regular
60597,Chad Cruz,Maria76@gmail.com,2500497785,30,Male,High,Regular
82260,John Arroyo,Eric89@gmail.com,4240101022,70,Female,Low,Regular
41508,William Ramos,Kenneth41@gmail.com,1915885161,37,Male,Medium,Regular
74540,Stuart Hutchinson,Jack84@gmail.com,4026837554,34,Female,Medium,Regular
28607,Darren Higgins,Evan72@gmail.com,6043729604,60,Male,Medium,Regular
13793,Marie Robinson,Julie53@gmail.com,3280895365,39,Male,Medium,Regular
21174,Brianna Williamson,Madison34@gmail.com,5550789854,20,Male,Low,Regular
33107,Brittany Munoz,John99@gmail.com,7527657895,57,Male,Medium,Regular
13081,Carolyn Johnson,Drew85@gmail.com,1199313949,29,Female,Medium,Regular
17458,Tracy Morrison,Jose8@gmail.com,4194422485,44,Male,Low,Regular
28830,Patricia Thompson,Matthew39@gmail.com,2200795305,34,Male,Medium,Regular
77374,Crystal Vasquez,Joseph96@gmail.com,9190264861,23,Female,High,Regular
15891,Sue Parker,Melanie63@gmail.com,3563472128,35,Male,Medium,Regular
98301,David Gill,Steven86@gmail.com,2386996528,20,Male,Low,Regular
14091,Gary Murphy,Mark64@gmail.com,8248689289,24,Male,Low,Regular
17065,Darrell Smith,Mallory66@gmail.com,8245994530,30,Male,Medium,Regular
87673,Cheryl York,James38@gmail.com,3134748268,19,Female,Medium,Regular
17901,William Carrillo,Sheila52@gmail.com,3780408598,60,Male,Low,Regular
49047,Lori Nelson,Ronald61@gmail.com,4144861582,28,Male,Medium,Regular
77311,Deanna Miller,Kristen41@gmail.com,7857007347,44,Female,Medium,Regular
38047,Brittany Williams,Linda82@gmail.com,5689012053,67,Male,Low,Regular
64636,Kelly Molina,Alexis28@gmail.com,1258222786,41,Male,High,Regular
82551,April Scott,Tiffany95@gmail.com,7470317117,36,Female,Medium,Regular
83578,Heather Reed,Julia31@gmail.com,8322648816,51,Female,Low,Regular
83650,Alexander Padilla,Mary16@gmail.com,6604455838,46,Male,Low,Regular
40705,Joanna Thomas,Eric5@gmail.com,6370935124,36,Male,Low,Regular
89029,James Romero,Maria96@gmail.com,8017387336,53,Male,Low,Regular
93214,Donald Alvarez,Matthew78@gmail.com,3184559826,66,Male,Medium,Regular
49192,Steven Miller,Ryan76@gmail.com,9531762506,61,Male,Medium,Regular
89992,Leah Wilcox,Nicole91@gmail.com,7259937954,47,Male,Medium,Regular
63588,Hector Hampton,Jessica14@gmail.com,1615577297,40,Female,Low,Regular
38486,Daniel Phillips,Ryan77@gmail.com,5541471973,31,Female,Medium,Regular
64153,Joshua Hurley,Gene14@gmail.com,8691207583,28,Female,Medium,Regular
15992,Katie Sweeney,Raymond78@gmail.com,2712262270,48,Male,High,Regular
43083,Raymond Hobbs,Rita77@gmail.com,2141541049,40,Male,Low,Regular
36536,Jose Velez,Travis51@gmail.com,3777490833,40,Male,Low,Regular
23631,Rita Ruiz MD,Elizabeth9@gmail.com,7884475046,48,Not Provided,Medium,Regular
97323,Matthew Franco,Brian47@gmail.com,1606858272,37,Male,Medium,Regular
27104,Jillian Jackson,Elizabeth67@gmail.com,5141700037,19,Female,Low,Regular
67876,Teresa Mendoza,Hailey97@gmail.com,8115625564,29,Male,High,Regular
26917,Monica Santiago,Brenda43@gmail.com,7816789677,53,Female,Medium,Regular
71298,Alicia Brown,Heather58@gmail.com,6773899562,29,Male,Medium,Regular
20280,Patrick Joseph,Mary8@gmail.com,5713762973,23,Male,Low,Regular
25788,Gregory Schultz,Lucas55@gmail.com,8638006495,36,Male,Medium,Regular
88395,Jeffrey Russell,Brad83@gmail.com,1979922359,55,Male,Medium,Regular
38195,Laura Williams,Jacob57@gmail.com,4763563097,62,Male,Medium,Regular
80072,Danielle Hopkins,Kyle97@gmail.com,6937952370,37,Female,Medium,Regular
64275,Mrs. Taylor Dixon,Alexandra85@gmail.com,4173397582,22,Female,Low,Regular
74784,Donna Miller,Lisa18@gmail.com,1079511683,19,Male,Medium,Regular
40091,Cory Montgomery,Amanda34@gmail.com,6594179736,54,Male,Medium,Regular
96958,Brian Juarez,Pamela69@gmail.com,4059293110,27,Female,Medium,Regular
63956,Don Huffman,Kara76@gmail.com,5462415153,38,Female,Medium,Regular
82346,Kathleen Stephens,Juan40@gmail.com,7308279822,19,Male,Medium,Regular
31998,Patrick Smith,Michelle44@gmail.com,7783694946,66,Female,Medium,Regular
28302,Jennifer Larson,Sergio50@gmail.com,5055096848,69,Female,High,Regular
22848,William Chavez,Makayla80@gmail.com,1423933021,51,Male,Low,Regular
22042,Sharon Peters,Nathan37@gmail.com,8571545152,48,Male,Low,Regular
38014,Michael Anderson,Dakota67@gmail.com,9748370708,32,Male,High,Regular
29568,Monica Beltran,Karen4@gmail.com,9017919256,55,Female,Low,Regular
43434,Nancy Smith,Donna97@gmail.com,8943621154,25,Male,Low,Regular
39794,Ray Malone,Dennis32@gmail.com,9185893153,22,Female,Low,Regular
30209,Julie Mcdonald,Patrick69@gmail.com,1021127548,21,Male,High,Regular
56437,Diana Barton,Caleb77@gmail.com,1284763315,27,Female,Medium,Regular
56970,Christine Lewis,John32@gmail.com,1861269747,51,Male,Low,Regular
35511,Alexander Jones,Donna64@gmail.com,7396476919,47,Male,Medium,Regular
80891,Lisa Newman,Christine16@gmail.com,4985600846,61,Male,Medium,Regular
72108,Christopher Knight,Barry71@gmail.com,8492990952,54,Male,Low,Regular
14984,Gary Jackson,Joseph55@gmail.com,3285194917,61,Female,High,Regular
55747,James Brown,Julia64@gmail.com,2499586823,37,Female,High,Regular
82021,Blake Dougherty,Joshua12@gmail.com,9391241700,40,Female,Low,Regular
23547,Jeremy Spencer,Jeffrey92@gmail.com,4381849490,21,Female,Low,Regular
41485,Kevin Reyes,Melissa38@gmail.com,5417605337,28,Male,Low,Regular
97340,Carlos Moore,Joann35@gmail.com,7312418586,26,Male,Medium,Regular
12790,Nicole Diaz,Brenda25@gmail.com,6019350285,30,Female,Medium,Regular
84624,James Robinson,Victoria86@gmail.com,7810575182,48,Male,High,Regular
72646,Kimberly Walker,Joseph76@gmail.com,6543193452,23,Female,Low,Regular
53375,Chad Myers,Vincent13@gmail.com,5706824688,62,Female,Medium,Regular
15041,Zachary Rodriguez,Nancy16@gmail.com,5076765391,53,Female,Medium,Regular
19347,John Santos,Alan10@gmail.com,8279481017,25,Female,High,Regular
98120,Michelle Spears,Joseph53@gmail.com,3830869205,68,Male,Medium,Regular
22107,Scott Burke,Brandy95@gmail.com,3488941991,50,Female,High,Regular
84395,Kenneth Parker,Samuel30@gmail.com,6987214199,52,Male,Low,Regular
90796,Dawn Rodriguez,Joseph71@gmail.com,7800274238,18,Male,Low,Regular
72463,Curtis Martin,Richard44@gmail.com,6181749253,31,Male,Low,Regular
17705,Michelle Simmons,Peter4@gmail.com,3235195556,62,Male,Low,Regular
70727,Sara White,Tracy39@gmail.com,7925321397,40,Female,Low,Regular
72707,Miranda Gallagher,Laura43@gmail.com,6536728146,37,Female,Low,Regular
98764,Joshua Mclean,James65@gmail.com,3067566092,53,Male,High,Regular
89722,Eric Choi,Anne44@gmail.com,5877278277,38,Male,Medium,Regular
41496,Olivia Russell,Jared86@gmail.com,8161246701,55,Male,High,Regular
85908,Kevin Mckinney,Gary50@gmail.com,8616972777,37,Male,High,Regular
10010,Ryan Smith,Emma94@gmail.com,4658668028,32,Female,Low,Regular
55609,Andrea Hudson,Kimberly39@gmail.com,7694149566,52,Female,Medium,Regular
26560,Guy Hunter DDS,Albert71@gmail.com,8611330603,45,Male,Low,Regular
75834,Cassandra Ross,Joshua37@gmail.com,4201699432,56,Male,Low,Regular
98004,Robert Porter,John5@gmail.com,3082458402,40,Male,High,Regular
67818,Dawn Frazier,John24@gmail.com,3135974353,27,Female,Medium,Regular
51655,Amy Marsh,Christopher18@gmail.com,4218384631,64,Female,Medium,Regular
39665,Ruth Carter,Matthew95@gmail.com,6186249535,19,Male,Low,Regular
65112,Michael Gamble,Bryan52@gmail.com,3080550034,53,Male,High,Regular
13459,Ricky Parker,Ian84@gmail.com,1079876312,52,Male,Medium,Regular
14341,Gabriella Frazier,Robin58@gmail.com,2132706627,57,Female,Low,Regular
39167,Linda Sims,Christine76@gmail.com,5240591524,54,Female,Low,Regular
11029,John Phillips,Amanda15@gmail.com,6128206582,19,Female,Medium,Regular
42624,Joshua Chang,Corey12@gmail.com,5191104452,32,Male,Low,Regular
62402,Rachael Lewis,Ronald72@gmail.com,1919999700,70,Male,Medium,Regular
20692,Christine Nelson,Stephanie92@gmail.com,9151809158,35,Male,Low,Regular
55182,Timothy Rodriguez DVM,Valerie48@gmail.com,5975348710,59,Female,Low,Regular
84643,Daniel Kelley,Kevin87@gmail.com,6250344306,63,Male,Medium,Regular
23180,Rick Brown,Jackson60@gmail.com,6535446889,35,Female,Medium,Regular
75024,Alicia Spencer,Joseph16@gmail.com,4396252938,55,Male,Low,Regular
23314,Angela Davis,Tyler76@gmail.com,7869250213,66,Male,Low,Regular
25390,Dr. Rachel Larsen,Michael47@gmail.com,3518575416,22,Male,Low,Regular
82606,John Kelly,Cheryl57@gmail.com,8926330724,28,Male,Low,Regular
66590,Ashley Clark,Alicia1@gmail.com,8181726566,23,Female,High,Regular
63858,Michael Tyler,Elizabeth65@gmail.com,9147638410,64,Male,Medium,Regular
89973,Veronica Miles,Peter93@gmail.com,8555668959,70,Female,Low,Regular
12267,Shawna Perez,Anna95@gmail.com,5908793193,67,Male,High,Regular
11789,Ronald Wallace,Douglas49@gmail.com,2242253020,69,Male,High,Regular
47082,Ricky Bates,Diana40@gmail.com,2497673898,54,Female,Low,Regular
28353,Dalton Johnson,Kellie68@gmail.com,1096985217,47,Female,Low,Regular
38337,Judy Beasley,Patricia75@gmail.com,4258060242,30,Female,Low,Regular
29257,Charlene Chambers,Sandy51@gmail.com,1050251661,65,Female,Medium,Regular
21397,Shelley Tran,Brian36@gmail.com,4813870334,47,Female,Medium,Regular
51531,Kayla Harris,Billy36@gmail.com,6984534711,61,Male,High,Regular
75848,Steven Weiss,Wesley98@gmail.com,5416753404,52,Female,Medium,Regular
82677,Marissa Barnett,Kenneth34@gmail.com,4508549367,44,Male,High,Regular
66020,Austin Mills,Tara90@gmail.com,7757761949,23,Female,Medium,Regular
14855,Kimberly Holloway,Alan9@gmail.com,2251902067,43,Female,Medium,Regular
99058,Jason Gentry,Geoffrey56@gmail.com,1017182422,65,Female,Low,Regular
11381,Jillian Perez,Steve70@gmail.com,7145416721,40,Male,Medium,Regular
97549,Brady Stanley,Jordan16@gmail.com,6532213356,46,Male,Medium,Regular
32669,Gloria Luna,Julie87@gmail.com,9213719126,64,Male,Low,Regular
61308,James Davis,Kayla57@gmail.com,4673806307,63,Female,Medium,Regular
14663,Ryan Paul,Diana80@gmail.com,8756094692,53,Male,High,Regular
97143,Michael Marshall,Matthew41@gmail.com,4999356777,23,Male,High,Regular
93553,Nathaniel Kim,Brianna70@gmail.com,2838497046,25,Male,High,Regular
36836,Cody Anderson,Andrea94@gmail.com,5211458442,31,Female,High,Regular
62308,Jillian Harrison,Erika61@gmail.com,8009152719,18,Female,High,Regular
41424,Elizabeth Oliver,Lucas93@gmail.com,7540400657,66,Male,High,Regular
44149,Craig Cooper,Donald85@gmail.com,4180256114,29,Male,High,Regular
61816,Patrick Long,Timothy53@gmail.com,8167825182,59,Male,High,Regular
30165,Sean Woods,Jennifer86@gmail.com,2978590440,34,Male,High,Regular
44339,Elizabeth Craig,Jason14@gmail.com,4684645193,36,Male,High,Regular
95441,Mr. Mark Thornton,Patrick22@gmail.com,8285344215,50,Female,High,Regular
99652,Jennifer Ferguson,Candace26@gmail.com,8363044786,29,Male,High,Regular
87457,Michelle Murray,John72@gmail.com,1232869982,22,Male,High,Regular
